,open,high,low,close,volume,time
1504,315.3677,315.3800,315.2100,315.3400,65491,2020-02-04 10:21:00
1505,315.0100,315.3900,314.9800,315.3700,63377,2020-02-04 10:20:00
1506,314.9300,315.0600,314.8800,315.0329,60207,2020-02-04 10:19:00
1507,314.9050,315.1200,314.8300,315.0200,76244,2020-02-04 10:18:00
1508,314.5796,314.9400,314.4000,314.9300,111423,2020-02-04 10:17:00
1509,314.4650,314.7700,314.3600,314.5550,70855,2020-02-04 10:16:00
1510,314.2803,314.6600,314.2500,314.4899,78177,2020-02-04 10:15:00
1511,314.7200,314.8480,314.2500,314.2900,120150,2020-02-04 10:14:00
1512,315.3200,315.4000,314.7500,314.7500,126678,2020-02-04 10:13:00
1513,315.3497,315.3900,315.1800,315.3200,86216,2020-02-04 10:12:00
1514,315.1898,315.4800,315.1898,315.2900,86823,2020-02-04 10:11:00
1515,315.1200,315.3600,315.0500,315.1300,149236,2020-02-04 10:10:00
1516,314.9900,315.1500,314.9455,315.1092,80859,2020-02-04 10:09:00
1517,314.7400,315.1300,314.7034,314.9900,158971,2020-02-04 10:08:00
1518,314.4114,314.8785,314.3901,314.7102,152794,2020-02-04 10:07:00
1519,314.3500,314.4600,314.1630,314.3870,65207,2020-02-04 10:06:00
1520,314.2700,314.6200,314.2500,314.3533,93018,2020-02-04 10:05:00
1521,314.2400,314.5400,314.2200,314.2424,62501,2020-02-04 10:04:00
1522,313.9800,314.3250,313.9500,314.1600,104487,2020-02-04 10:03:00
1523,314.0600,314.2050,313.8000,313.9800,94415,2020-02-04 10:02:00
1524,314.4000,314.6600,313.8700,314.0400,131049,2020-02-04 10:01:00
1525,314.5500,314.6700,314.3800,314.3800,84988,2020-02-04 10:00:00
1526,314.5957,314.8848,314.4445,314.5217,121265,2020-02-04 09:59:00
1527,313.6899,314.1800,313.6899,314.1800,143946,2020-02-04 09:58:00
1528,313.9800,314.0200,313.7000,313.7000,138890,2020-02-04 09:57:00
1529,313.9800,313.9861,313.9000,313.9000,106333,2020-02-04 09:56:00
1530,314.3200,314.3200,314.0000,314.0000,145107,2020-02-04 09:55:00
1531,314.3460,314.3460,314.2600,314.2600,84462,2020-02-04 09:54:00
1532,314.2689,314.2689,314.2200,314.2668,110513,2020-02-04 09:53:00
1533,314.4483,314.5429,314.1399,314.1399,140247,2020-02-04 09:52:00
1534,314.9750,314.9750,314.3851,314.3851,125501,2020-02-04 09:51:00
1535,314.9900,315.0900,314.9700,314.9800,89343,2020-02-04 09:50:00
1536,315.3090,315.3090,315.0700,315.0700,85817,2020-02-04 09:49:00
1537,315.0500,315.1300,314.9500,315.1300,135328,2020-02-04 09:48:00
1538,315.2300,315.3322,315.1000,315.1000,135001,2020-02-04 09:47:00
1539,314.7800,315.2000,314.7800,315.2000,181766,2020-02-04 09:46:00
1540,314.9052,314.9052,314.6800,314.6800,214663,2020-02-04 09:45:00
1541,315.3800,315.3850,315.0400,315.0400,177150,2020-02-04 09:44:00
1542,315.2800,315.4311,315.2800,315.3300,125023,2020-02-04 09:43:00
1543,315.8500,315.8500,315.4036,315.4036,136806,2020-02-04 09:42:00
1544,315.4300,315.7850,315.3650,315.7600,195758,2020-02-04 09:41:00
1545,315.3900,315.5100,315.3900,315.5100,135934,2020-02-04 09:40:00
1546,315.7897,315.7897,315.4500,315.4808,162342,2020-02-04 09:39:00
1547,315.9570,315.9570,315.8100,315.8149,220672,2020-02-04 09:38:00
1548,316.7000,316.7000,316.0491,316.0491,208407,2020-02-04 09:37:00
1549,316.6200,316.6350,316.5600,316.5600,258196,2020-02-04 09:36:00
1550,316.4049,316.6300,316.4049,316.6300,270657,2020-02-04 09:35:00
1551,315.8000,316.2450,315.8000,316.2450,379857,2020-02-04 09:34:00
1552,315.2150,315.8100,315.2150,315.8100,331792,2020-02-04 09:33:00
1553,314.9900,315.0200,314.9900,315.0200,299012,2020-02-04 09:32:00
1554,315.5900,315.8800,315.3330,315.3330,1513830,2020-02-04 09:31:00
1555,308.7000,308.8400,308.4500,308.6800,396977,2020-02-03 16:00:00
1556,308.8750,308.8900,308.7100,308.7100,232528,2020-02-03 15:59:00
1557,308.7600,308.9000,308.6900,308.8703,181772,2020-02-03 15:58:00
1558,308.4600,308.8200,308.4100,308.7400,168725,2020-02-03 15:57:00
1559,308.2700,308.5000,308.1800,308.4700,184238,2020-02-03 15:56:00
1560,307.5700,308.3800,307.4700,308.2600,236878,2020-02-03 15:55:00
1561,307.4202,307.6600,307.4100,307.5700,130983,2020-02-03 15:54:00
1562,307.4500,307.6000,307.4114,307.4296,110900,2020-02-03 15:53:00
1563,307.4650,307.4800,307.3501,307.4582,83490,2020-02-03 15:52:00
1564,307.5700,307.5900,307.3750,307.4600,88857,2020-02-03 15:51:00
1565,307.6700,307.8000,307.5100,307.5102,110993,2020-02-03 15:50:00
1566,307.9700,308.0150,307.6600,307.6600,98900,2020-02-03 15:49:00
1567,308.1000,308.2700,307.9900,307.9900,91020,2020-02-03 15:48:00
1568,308.1721,308.1800,308.0500,308.1123,61616,2020-02-03 15:47:00
1569,308.2500,308.3499,308.0800,308.1856,72362,2020-02-03 15:46:00
1570,308.4600,308.4799,308.2700,308.2747,82451,2020-02-03 15:45:00
1571,308.7298,308.7700,308.4100,308.4600,58247,2020-02-03 15:44:00
1572,308.5700,308.7768,308.4579,308.7350,68063,2020-02-03 15:43:00
1573,308.8400,308.8400,308.5700,308.5850,48026,2020-02-03 15:42:00
1574,308.9000,308.9100,308.6827,308.8275,54457,2020-02-03 15:41:00
1575,308.8600,308.9600,308.7999,308.9000,53398,2020-02-03 15:40:00
1576,309.0200,309.0300,308.7500,308.8567,70684,2020-02-03 15:39:00
1577,308.9507,309.1550,308.9300,309.0400,52270,2020-02-03 15:38:00
1578,309.2097,309.2097,308.9100,308.9600,59588,2020-02-03 15:37:00
1579,309.0801,309.3000,309.0801,309.1893,78029,2020-02-03 15:36:00
1580,308.9800,309.1900,308.9700,309.0904,73034,2020-02-03 15:35:00
1581,309.0400,309.1167,308.9345,308.9700,54916,2020-02-03 15:34:00
1582,308.8912,309.0550,308.8300,309.0402,74395,2020-02-03 15:33:00
1583,308.8745,309.0313,308.8619,308.8800,88960,2020-02-03 15:32:00
1584,308.9050,309.0900,308.7900,308.8700,114640,2020-02-03 15:31:00
1585,308.6904,308.9099,308.6506,308.8954,67904,2020-02-03 15:30:00
1586,308.6345,308.7350,308.5300,308.6947,42973,2020-02-03 15:29:00
1587,308.6061,308.7803,308.5800,308.6700,61179,2020-02-03 15:28:00
1588,308.6100,308.6300,308.3800,308.6027,51973,2020-02-03 15:27:00
1589,308.7800,308.8200,308.5600,308.6000,64365,2020-02-03 15:26:00
1590,308.5650,308.8000,308.3300,308.7688,107283,2020-02-03 15:25:00
1591,308.2500,308.6600,308.2300,308.5632,137810,2020-02-03 15:24:00
1592,307.9800,308.2500,307.9500,308.2500,98285,2020-02-03 15:23:00
1593,307.7000,308.0000,307.6100,307.9801,67425,2020-02-03 15:22:00
1594,307.7400,307.8000,307.6400,307.7000,69904,2020-02-03 15:21:00
1595,307.5300,307.7400,307.5200,307.7300,45445,2020-02-03 15:20:00
1596,307.4509,307.6277,307.3800,307.5400,47025,2020-02-03 15:19:00
1597,307.5300,307.5800,307.3800,307.4400,42058,2020-02-03 15:18:00
1598,307.3826,307.5400,307.3187,307.5230,39341,2020-02-03 15:17:00
1599,307.3400,307.4100,307.2900,307.3798,54097,2020-02-03 15:16:00
1600,307.3100,307.3300,307.2053,307.3200,28245,2020-02-03 15:15:00
1601,307.3400,307.4300,307.2300,307.3000,31768,2020-02-03 15:14:00
1602,307.3400,307.3650,307.2100,307.3310,39353,2020-02-03 15:13:00
1603,307.4800,307.5200,307.3300,307.3500,30239,2020-02-03 15:12:00
1604,307.6200,307.6950,307.4200,307.4619,66996,2020-02-03 15:11:00
1605,307.6700,307.7700,307.5700,307.6200,46555,2020-02-03 15:10:00
1606,307.7400,307.7799,307.5800,307.6788,41146,2020-02-03 15:09:00
1607,307.5400,307.8050,307.5300,307.7407,48772,2020-02-03 15:08:00
1608,307.5900,307.6000,307.4700,307.5606,32383,2020-02-03 15:07:00
1609,307.6600,307.6847,307.4400,307.6101,55519,2020-02-03 15:06:00
1610,307.4600,307.6700,307.4600,307.6402,48695,2020-02-03 15:05:00
1611,307.3353,307.5300,307.3353,307.4502,44552,2020-02-03 15:04:00
1612,307.1900,307.3400,307.1679,307.3250,40194,2020-02-03 15:03:00
1613,307.1750,307.2200,307.1200,307.1700,29091,2020-02-03 15:02:00
1614,307.0900,307.1700,307.0196,307.1700,34632,2020-02-03 15:01:00
1615,307.2700,307.3000,307.0300,307.0800,43922,2020-02-03 15:00:00
1616,306.9900,307.2696,306.9900,307.2696,40091,2020-02-03 14:59:00
1617,307.1000,307.1100,306.9100,306.9800,66052,2020-02-03 14:58:00
1618,307.3365,307.3365,307.0800,307.1001,63698,2020-02-03 14:57:00
1619,307.3588,307.4428,307.3200,307.3300,33076,2020-02-03 14:56:00
1620,307.2650,307.4042,307.1600,307.3700,47613,2020-02-03 14:55:00
1621,307.4350,307.4800,307.2800,307.2803,31567,2020-02-03 14:54:00
1622,307.5350,307.6500,307.4300,307.4400,31560,2020-02-03 14:53:00
1623,307.5400,307.5900,307.4300,307.5416,46120,2020-02-03 14:52:00
1624,307.8100,307.8150,307.5300,307.5400,56930,2020-02-03 14:51:00
1625,307.6700,307.8665,307.6401,307.8000,31506,2020-02-03 14:50:00
1626,307.7800,307.8500,307.6800,307.6800,35599,2020-02-03 14:49:00
1627,307.7543,307.8200,307.7200,307.7700,22930,2020-02-03 14:48:00
1628,307.8000,307.8100,307.5800,307.7450,35475,2020-02-03 14:47:00
1629,307.7600,307.8800,307.7600,307.8031,20581,2020-02-03 14:46:00
1630,307.7400,307.8414,307.7300,307.7500,34021,2020-02-03 14:45:00
1631,307.9036,307.9600,307.7300,307.7371,49886,2020-02-03 14:44:00
1632,307.5252,307.9100,307.4968,307.9000,59244,2020-02-03 14:43:00
1633,307.4107,307.6100,307.3500,307.5100,79934,2020-02-03 14:42:00
1634,307.5599,307.6282,307.3300,307.4100,81633,2020-02-03 14:41:00
1635,307.3800,307.6400,307.3800,307.5682,46393,2020-02-03 14:40:00
1636,307.3350,307.4500,307.2900,307.3725,33935,2020-02-03 14:39:00
1637,307.2150,307.3650,307.2150,307.3200,31079,2020-02-03 14:38:00
1638,307.1000,307.2500,307.0600,307.2300,48868,2020-02-03 14:37:00
1639,307.0300,307.1700,307.0000,307.1000,38959,2020-02-03 14:36:00
1640,307.1450,307.2323,307.0000,307.0400,41426,2020-02-03 14:35:00
1641,307.3320,307.3320,307.1400,307.1500,48550,2020-02-03 14:34:00
1642,307.6250,307.6250,307.3400,307.3400,64947,2020-02-03 14:33:00
1643,307.4900,307.7200,307.4893,307.6365,59780,2020-02-03 14:32:00
1644,307.3454,307.5600,307.2500,307.4732,43601,2020-02-03 14:31:00
1645,307.3174,307.4400,307.2023,307.3495,49970,2020-02-03 14:30:00
1646,307.4900,307.5600,307.2800,307.3200,38271,2020-02-03 14:29:00
1647,307.5400,307.5400,307.3600,307.4500,46102,2020-02-03 14:28:00
1648,307.5900,307.7800,307.4802,307.5300,111971,2020-02-03 14:27:00
1649,307.4100,307.5753,307.2800,307.5753,29161,2020-02-03 14:26:00
1650,307.5500,307.6800,307.2900,307.4000,51200,2020-02-03 14:25:00
1651,307.3792,307.5250,307.2800,307.5205,55242,2020-02-03 14:24:00
1652,307.4800,307.5400,307.4000,307.4200,40985,2020-02-03 14:23:00
1653,307.3847,307.5900,307.3100,307.4500,59019,2020-02-03 14:22:00
1654,307.0400,307.4500,307.0301,307.3977,83185,2020-02-03 14:21:00
1655,306.9850,307.0500,306.9300,307.0200,33816,2020-02-03 14:20:00
1656,307.0953,307.0953,306.8949,307.0000,49004,2020-02-03 14:19:00
1657,307.0700,307.1374,307.0202,307.0700,50862,2020-02-03 14:18:00
1658,306.7600,307.0350,306.7600,307.0350,53171,2020-02-03 14:17:00
1659,306.7700,306.9300,306.6700,306.7800,51084,2020-02-03 14:16:00
1660,306.9600,307.0101,306.7300,306.7700,71062,2020-02-03 14:15:00
1661,306.9900,307.1473,306.9200,306.9315,54232,2020-02-03 14:14:00
1662,307.0700,307.0701,306.8100,306.9800,90803,2020-02-03 14:13:00
1663,307.2000,307.3496,307.0500,307.0766,58288,2020-02-03 14:12:00
1664,307.3226,307.3226,307.0800,307.1801,61156,2020-02-03 14:11:00
1665,307.3700,307.4200,307.2601,307.3354,43814,2020-02-03 14:10:00
1666,307.4000,307.4308,307.3066,307.3650,23661,2020-02-03 14:09:00
1667,307.4900,307.5204,307.2868,307.4100,45838,2020-02-03 14:08:00
1668,307.7200,307.7875,307.4400,307.4700,115274,2020-02-03 14:07:00
1669,307.9500,308.1066,307.6950,307.7000,80569,2020-02-03 14:06:00
1670,307.8000,308.2300,307.8000,307.9250,99305,2020-02-03 14:05:00
1671,307.8100,307.8700,307.7066,307.7900,27160,2020-02-03 14:04:00
1672,307.7400,307.8700,307.6250,307.8000,58143,2020-02-03 14:03:00
1673,307.7611,307.9760,307.7200,307.7600,42093,2020-02-03 14:02:00
1674,307.8053,307.9100,307.7000,307.7500,62747,2020-02-03 14:01:00
1675,307.9767,308.0100,307.7900,307.7900,50455,2020-02-03 14:00:00
1676,307.7342,307.9653,307.6500,307.9600,40762,2020-02-03 13:59:00
1677,307.8050,307.8400,307.6200,307.7100,50966,2020-02-03 13:58:00
1678,307.8900,307.9000,307.7275,307.7918,42219,2020-02-03 13:57:00
1679,307.6406,307.9100,307.6406,307.8600,53903,2020-02-03 13:56:00
1680,307.5300,307.8596,307.5100,307.6390,89883,2020-02-03 13:55:00
1681,307.1747,307.5700,307.1100,307.5300,62579,2020-02-03 13:54:00
1682,307.1700,307.3099,307.1100,307.1800,47918,2020-02-03 13:53:00
1683,307.5700,307.5700,307.1700,307.1796,62631,2020-02-03 13:52:00
1684,307.6646,307.6946,307.4250,307.5828,60164,2020-02-03 13:51:00
1685,307.6050,307.7500,307.4700,307.6836,47058,2020-02-03 13:50:00
1686,307.3100,307.6480,307.2504,307.6030,67018,2020-02-03 13:49:00
1687,307.1500,307.3799,307.1019,307.3400,44595,2020-02-03 13:48:00
1688,307.2703,307.2703,307.0100,307.1100,85567,2020-02-03 13:47:00
1689,307.4902,307.5300,307.1900,307.2658,54034,2020-02-03 13:46:00
1690,307.6200,307.6400,307.4000,307.4748,73348,2020-02-03 13:45:00
1691,307.6097,307.7700,307.5900,307.6300,49430,2020-02-03 13:44:00
1692,307.7600,307.7899,307.5800,307.5800,56118,2020-02-03 13:43:00
1693,307.8000,308.0200,307.7100,307.7600,64808,2020-02-03 13:42:00
1694,308.0700,308.1110,307.8350,307.8350,63991,2020-02-03 13:41:00
1695,308.1500,308.2200,308.0700,308.0700,60852,2020-02-03 13:40:00
1696,308.0555,308.3100,308.0000,308.1500,121503,2020-02-03 13:39:00
1697,307.7900,308.0700,307.6500,308.0300,99520,2020-02-03 13:38:00
1698,307.3600,307.8300,307.3100,307.7701,132215,2020-02-03 13:37:00
1699,307.0300,307.4069,306.9400,307.3800,79416,2020-02-03 13:36:00
1700,306.9500,307.1400,306.8800,307.0200,52788,2020-02-03 13:35:00
1701,306.9732,307.1399,306.9536,306.9600,38453,2020-02-03 13:34:00
1702,307.0767,307.0767,306.8100,306.9364,63500,2020-02-03 13:33:00
1703,307.1600,307.2774,307.0500,307.0900,55507,2020-02-03 13:32:00
1704,306.8600,307.1900,306.6400,307.1304,102660,2020-02-03 13:31:00
1705,306.9100,307.0100,306.8338,306.8700,97882,2020-02-03 13:30:00
1706,307.1300,307.2852,306.9000,306.9200,46873,2020-02-03 13:29:00
1707,306.9850,307.1400,306.9600,307.0550,36190,2020-02-03 13:28:00
1708,307.1400,307.2200,306.8600,306.9700,76018,2020-02-03 13:27:00
1709,307.1600,307.3400,307.0898,307.1401,73678,2020-02-03 13:26:00
1710,306.9300,307.2200,306.8500,307.1600,74842,2020-02-03 13:25:00
1711,306.9600,307.2600,306.9100,306.9250,109094,2020-02-03 13:24:00
1712,307.1400,307.2880,306.8700,306.9300,147860,2020-02-03 13:23:00
1713,307.1500,307.1900,306.8400,307.0947,85691,2020-02-03 13:22:00
1714,307.0298,307.1900,306.8467,307.1299,116529,2020-02-03 13:21:00
1715,306.7050,307.0900,306.6901,307.0119,151591,2020-02-03 13:20:00
1716,306.4000,306.7700,306.3967,306.6950,102872,2020-02-03 13:19:00
1717,306.2979,306.3800,306.1400,306.3400,95959,2020-02-03 13:18:00
1718,306.6000,306.8000,306.1200,306.3073,160784,2020-02-03 13:17:00
1719,306.8900,306.8900,306.4000,306.6100,109935,2020-02-03 13:16:00
1720,306.4900,306.8987,306.4900,306.8900,109842,2020-02-03 13:15:00
1721,306.6500,306.8808,306.3100,306.4800,146405,2020-02-03 13:14:00
1722,307.0501,307.2300,306.5701,306.6400,145699,2020-02-03 13:13:00
1723,307.4500,307.4500,306.9400,307.0540,192380,2020-02-03 13:12:00
1724,307.6800,307.6800,307.4000,307.4300,88691,2020-02-03 13:11:00
1725,307.8619,307.9499,307.6103,307.6900,78023,2020-02-03 13:10:00
1726,307.9200,307.9284,307.7200,307.8650,53668,2020-02-03 13:09:00
1727,307.9291,308.0765,307.7700,307.9300,87608,2020-02-03 13:08:00
1728,308.3600,308.3860,307.9300,307.9346,130360,2020-02-03 13:07:00
1729,308.2800,308.5516,308.2800,308.3400,51848,2020-02-03 13:06:00
1730,308.3501,308.3934,308.2500,308.2800,46569,2020-02-03 13:05:00
1731,308.2702,308.4200,308.2300,308.4000,78606,2020-02-03 13:04:00
1732,308.5300,308.5300,308.1600,308.2600,126401,2020-02-03 13:03:00
1733,308.9400,309.0200,308.5100,308.5400,80620,2020-02-03 13:02:00
1734,308.7300,309.0199,308.6300,308.9850,63790,2020-02-03 13:01:00
1735,309.0900,309.1200,308.7100,308.7200,71572,2020-02-03 13:00:00
1736,309.1800,309.2281,309.0600,309.0800,42916,2020-02-03 12:59:00
1737,308.9300,309.1900,308.9300,309.1602,45344,2020-02-03 12:58:00
1738,309.0800,309.3000,308.8200,308.9200,81889,2020-02-03 12:57:00
1739,309.1800,309.2500,309.0300,309.0600,60153,2020-02-03 12:56:00
1740,308.9100,309.3000,308.9100,309.1800,94821,2020-02-03 12:55:00
1741,309.1300,309.1300,308.6500,308.9050,143015,2020-02-03 12:54:00
1742,309.0300,309.2199,309.0300,309.1401,80279,2020-02-03 12:53:00
1743,309.3300,309.3421,309.0112,309.0399,97202,2020-02-03 12:52:00
1744,309.5611,309.6850,309.3400,309.3400,55619,2020-02-03 12:51:00
1745,309.5701,309.7300,309.4391,309.5750,53937,2020-02-03 12:50:00
1746,309.5882,309.6800,309.4500,309.5300,70633,2020-02-03 12:49:00
1747,309.7400,309.7993,309.5500,309.5600,39090,2020-02-03 12:48:00
1748,309.8116,310.1203,309.6198,309.7416,108045,2020-02-03 12:47:00
1749,310.1500,310.1700,309.6100,309.8046,100863,2020-02-03 12:46:00
1750,310.0350,310.2427,309.9400,310.1400,61079,2020-02-03 12:45:00
1751,310.0100,310.2104,310.0098,310.0278,45142,2020-02-03 12:44:00
1752,310.2340,310.2400,309.9600,310.0300,44949,2020-02-03 12:43:00
1753,309.9100,310.2900,309.8739,310.2193,76441,2020-02-03 12:42:00
1754,310.0600,310.0999,309.7600,309.8973,67212,2020-02-03 12:41:00
1755,309.9348,310.1200,309.8823,310.0100,74294,2020-02-03 12:40:00
1756,310.1200,310.1408,309.8300,309.9400,151656,2020-02-03 12:39:00
1757,310.2800,310.3763,310.1193,310.1193,52512,2020-02-03 12:38:00
1758,310.5600,310.5600,310.1000,310.2850,155100,2020-02-03 12:37:00
1759,310.4900,310.6500,310.4750,310.5400,44478,2020-02-03 12:36:00
1760,310.6046,310.7100,310.4700,310.4750,41669,2020-02-03 12:35:00
1761,310.6456,310.6899,310.4100,310.6002,86909,2020-02-03 12:34:00
1762,310.8200,310.8899,310.6200,310.6300,88316,2020-02-03 12:33:00
1763,311.0700,311.1003,310.7600,310.8200,66242,2020-02-03 12:32:00
1764,310.9599,311.2000,310.9100,311.0500,30535,2020-02-03 12:31:00
1765,311.1100,311.1501,310.9000,310.9400,33138,2020-02-03 12:30:00
1766,311.1936,311.2800,311.0200,311.0800,28597,2020-02-03 12:29:00
1767,311.1334,311.2500,311.0900,311.1800,44200,2020-02-03 12:28:00
1768,310.8400,311.1200,310.7800,311.1200,55376,2020-02-03 12:27:00
1769,311.0500,311.1395,310.8200,310.8500,45287,2020-02-03 12:26:00
1770,311.1800,311.2134,311.0300,311.0401,23461,2020-02-03 12:25:00
1771,311.2125,311.2299,311.0200,311.1752,49410,2020-02-03 12:24:00
1772,311.1100,311.2631,311.0300,311.2206,76575,2020-02-03 12:23:00
1773,310.8500,311.1075,310.8400,311.0982,49236,2020-02-03 12:22:00
1774,310.8100,310.9300,310.8100,310.8400,45281,2020-02-03 12:21:00
1775,310.8050,310.9037,310.7200,310.8100,55472,2020-02-03 12:20:00
1776,310.7302,310.9806,310.6400,310.7800,49053,2020-02-03 12:19:00
1777,310.9800,311.0200,310.6300,310.7400,85723,2020-02-03 12:18:00
1778,310.9500,311.1371,310.9000,310.9500,84841,2020-02-03 12:17:00
1779,310.9148,311.1500,310.8800,310.9404,114667,2020-02-03 12:16:00
1780,310.6600,310.9400,310.6300,310.9302,79289,2020-02-03 12:15:00
1781,310.7435,310.8000,310.4329,310.6599,100322,2020-02-03 12:14:00
1782,310.8700,310.9900,310.7101,310.7550,166974,2020-02-03 12:13:00
1783,310.8500,311.0900,310.8000,310.8338,111276,2020-02-03 12:12:00
1784,311.1902,311.2599,310.7400,310.8400,169228,2020-02-03 12:11:00
1785,311.5200,311.5400,311.1100,311.1940,79852,2020-02-03 12:10:00
1786,311.5281,311.5500,311.2700,311.4900,83463,2020-02-03 12:09:00
1787,311.6700,311.6794,311.4300,311.5398,65653,2020-02-03 12:08:00
1788,311.9766,312.0100,311.6844,311.6844,60760,2020-02-03 12:07:00
1789,312.0701,312.0900,311.8400,311.9600,40019,2020-02-03 12:06:00
1790,311.7728,312.1200,311.7728,312.0900,75251,2020-02-03 12:05:00
1791,311.6100,311.7623,311.3800,311.7623,75823,2020-02-03 12:04:00
1792,311.7682,311.7700,311.4710,311.6002,72468,2020-02-03 12:03:00
1793,311.8401,311.9799,311.7400,311.7522,50697,2020-02-03 12:02:00
1794,311.9300,311.9800,311.8200,311.8700,42472,2020-02-03 12:01:00
1795,312.1300,312.1700,311.8700,311.9800,54956,2020-02-03 12:00:00
1796,312.1000,312.2500,312.0697,312.1298,59951,2020-02-03 11:59:00
1797,311.9700,312.1182,311.9644,312.0970,46675,2020-02-03 11:58:00
1798,311.9100,312.0000,311.8000,311.9600,43811,2020-02-03 11:57:00
1799,311.8500,312.1000,311.8300,311.9500,66057,2020-02-03 11:56:00
1800,311.7199,311.8900,311.6300,311.8584,77135,2020-02-03 11:55:00
1801,311.8154,312.0000,311.6900,311.7000,62874,2020-02-03 11:54:00
1802,311.8943,311.9700,311.7300,311.8000,106269,2020-02-03 11:53:00
1803,312.4083,312.4500,311.7800,311.9000,112077,2020-02-03 11:52:00
1804,312.4250,312.4900,312.1900,312.4000,39177,2020-02-03 11:51:00
1805,312.3900,312.4250,312.1700,312.4250,32065,2020-02-03 11:50:00
1806,312.4500,312.4650,312.2400,312.3900,46418,2020-02-03 11:49:00
1807,312.2381,312.5800,312.2300,312.4600,59600,2020-02-03 11:48:00
1808,312.2561,312.5758,312.2556,312.2861,70132,2020-02-03 11:47:00
1809,312.4600,312.4600,312.2000,312.2350,37916,2020-02-03 11:46:00
1810,312.1400,312.4800,312.0310,312.4700,104681,2020-02-03 11:45:00
1811,312.7100,312.7100,312.0400,312.1232,104261,2020-02-03 11:44:00
1812,312.7200,312.8728,312.5500,312.7352,100275,2020-02-03 11:43:00
1813,313.4210,313.4400,312.6400,312.7100,118750,2020-02-03 11:42:00
1814,313.0805,313.4900,312.8900,313.4200,138073,2020-02-03 11:41:00
1815,312.8800,313.1000,312.6600,313.1000,59793,2020-02-03 11:40:00
1816,312.9000,312.9100,312.6000,312.8400,55610,2020-02-03 11:39:00
1817,312.8800,312.9900,312.7800,312.9400,49034,2020-02-03 11:38:00
1818,312.8400,312.9900,312.6000,312.8846,54046,2020-02-03 11:37:00
1819,312.8150,312.9200,312.7000,312.8500,43326,2020-02-03 11:36:00
1820,312.9850,313.0500,312.7700,312.8099,65663,2020-02-03 11:35:00
1821,312.6700,312.9800,312.6642,312.9800,46955,2020-02-03 11:34:00
1822,312.6742,312.8550,312.6100,312.6730,71652,2020-02-03 11:33:00
1823,312.8700,312.9600,312.6000,312.6804,75575,2020-02-03 11:32:00
1824,312.8000,312.9800,312.7700,312.8798,53509,2020-02-03 11:31:00
1825,312.8100,312.9400,312.6700,312.7800,52038,2020-02-03 11:30:00
1826,312.8200,313.0200,312.7600,312.8380,68353,2020-02-03 11:29:00
1827,313.3100,313.3250,312.8100,312.8500,87473,2020-02-03 11:28:00
1828,313.2500,313.4000,313.0000,313.3150,86673,2020-02-03 11:27:00
1829,313.4100,313.4600,313.1800,313.2700,88841,2020-02-03 11:26:00
1830,312.9358,313.4481,312.9217,313.4000,180061,2020-02-03 11:25:00
1831,312.6600,312.9300,312.6500,312.9300,60199,2020-02-03 11:24:00
1832,313.0100,313.0400,312.6400,312.7000,52817,2020-02-03 11:23:00
1833,312.9700,313.1000,312.8286,313.0200,189384,2020-02-03 11:22:00
1834,312.6047,312.9900,312.6047,312.9500,114794,2020-02-03 11:21:00
1835,311.9600,312.6400,311.8700,312.6200,105349,2020-02-03 11:20:00
1836,312.1000,312.1000,311.8600,311.9300,41865,2020-02-03 11:19:00
1837,311.8800,312.1300,311.7500,312.0800,52073,2020-02-03 11:18:00
1838,311.9990,312.0100,311.7400,311.8900,49522,2020-02-03 11:17:00
1839,311.7950,312.0000,311.7500,311.9882,50648,2020-02-03 11:16:00
1840,311.9600,312.0399,311.7000,311.7700,71205,2020-02-03 11:15:00
1841,312.4341,312.4509,311.9501,311.9501,90339,2020-02-03 11:14:00
1842,312.2400,312.4600,312.1201,312.4600,58866,2020-02-03 11:13:00
1843,312.2700,312.4000,312.1700,312.2378,44032,2020-02-03 11:12:00
1844,312.0500,312.4541,312.0400,312.2700,56513,2020-02-03 11:11:00
1845,312.4200,312.4200,311.9900,312.0400,62733,2020-02-03 11:10:00
1846,312.2200,312.5000,312.2100,312.4398,89336,2020-02-03 11:09:00
1847,311.8886,312.3000,311.8886,312.1900,64916,2020-02-03 11:08:00
1848,312.0100,312.0600,311.8473,311.8800,62770,2020-02-03 11:07:00
1849,312.1600,312.3500,311.9800,312.0100,60890,2020-02-03 11:06:00
1850,311.7900,312.1500,311.7600,312.1500,79751,2020-02-03 11:05:00
1851,311.9600,311.9900,311.7366,311.7700,67158,2020-02-03 11:04:00
1852,312.2900,312.2997,311.9500,311.9800,48432,2020-02-03 11:03:00
1853,312.2900,312.3000,312.0800,312.2900,51337,2020-02-03 11:02:00
1854,312.3600,312.3900,312.1700,312.2841,56380,2020-02-03 11:01:00
1855,312.2000,312.4400,312.1900,312.3300,67194,2020-02-03 11:00:00
1856,311.9400,312.2253,311.8500,312.1900,79973,2020-02-03 10:59:00
1857,311.8600,312.0600,311.7100,311.9400,65269,2020-02-03 10:58:00
1858,311.6000,311.8500,311.5500,311.8500,56480,2020-02-03 10:57:00
1859,311.4691,311.6900,311.4600,311.6300,215211,2020-02-03 10:56:00
1860,311.6401,311.6401,311.6000,311.6200,5897,2020-02-03 10:54:00
1861,311.7200,311.7405,311.4400,311.6300,64331,2020-02-03 10:53:00
